0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
59RickR WilkinsWilkinsC59‌‌‌,1993,CHC,136,446,78,135,23,1,30,73,50,99,2,1,.303,.376,.561,.937
59HackH WilsonWilsonCF59‌‌‌,1927,CHC,146,551,119,175,30,12,30,129,71,70,13,--,.318,.401,.579,.980
59HankH SauerSauerLF59‌‌‌,1951,CHC,141,525,77,138,19,4,30,89,45,77,2,1,.263,.325,.486,.811
59BillyB WilliamsWilliamsLF59‌‌‌,1968,CHC,163,642,91,185,30,8,30,98,48,53,4,1,.288,.336,.500,.836
59FredF McGriffMcGriff1B59‌‌‌,2002,CHC,146,523,67,143,27,2,30,103,63,99,1,2,.273,.353,.505,.858
59KyleK SchwarberSchwarberLF59‌‌‌,2017,CHC,129,422,67,89,16,1,30,59,59,150,1,1,.211,.315,.467,.782
68KrisK BryantBryant3B68‌‌‌,2017,CHC,151,549,111,162,38,4,29,73,95,128,7,5,.295,.409,.537,.946
68BillB NicholsonNicholsonRF68‌‌‌,1943,CHC,154,608,95,188,30,9,29,128,71,86,4,--,.309,.386,.531,.917
68AlfonsoA SorianoSorianoLF68‌‌‌,2008,CHC,109,453,76,127,27,0,29,75,43,103,19,3,.280,.344,.532,.876
68JavierJ BáezBáezSS68‌‌‌,2019,CHC,138,531,89,149,38,4,29,85,28,156,11,7,.281,.316,.531,.847
68ErnieE BanksBanksSS68‌‌‌,1961,CHC,138,511,75,142,22,4,29,80,54,75,1,2,.278,.346,.507,.853
68BillyB WilliamsWilliamsRF68‌‌‌,1966,CHC,162,648,100,179,23,5,29,91,69,61,6,3,.276,.347,.461,.808
68RonR SantoSanto3B68‌‌‌,1969,CHC,160,575,97,166,18,4,29,123,96,97,1,3,.289,.384,.485,.869
75CarlosC PenaPena1B75‌‌‌,2011,CHC,153,493,72,111,27,3,28,80,101,161,2,2,.225,.357,.462,.819
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
75PatrickP WisdomWisdom3B75‌‌‌,2021,CHC,106,338,54,78,13,0,28,61,32,153,4,1,.231,.305,.518,.823
75ErnieE BanksBanks1B75‌‌‌,1965,CHC,163,612,79,162,25,3,28,106,55,64,3,5,.265,.328,.453,.781
75BillyB WilliamsWilliamsLF75‌‌‌,1971,CHC,157,594,86,179,27,5,28,93,77,44,7,5,.301,.383,.505,.888
75ErnieE BanksBanksSS75‌‌‌,1956,CHC,139,538,82,160,25,8,28,85,52,62,6,9,.297,.358,.530,.888
75DaveD KingmanKingmanLF75‌‌‌,1978,CHC,119,395,65,105,17,4,28,79,39,111,3,4,.266,.336,.542,.878
75BillyB WilliamsWilliamsLF75‌‌‌,1967,CHC,162,634,92,176,21,12,28,84,68,67,6,3,.278,.346,.481,.827
75RalphR KinerKinerLF75‌‌‌,1953,CHC,117,414,73,117,14,2,28,87,75,67,1,1,.283,.394,.529,.923
83KeithK MorelandMoreland3B83‌‌‌,1987,CHC,153,563,63,150,29,1,27,88,39,66,3,3,.266,.309,.465,.774
83AndreA DawsonDawsonRF83‌‌‌,1990,CHC,147,529,72,164,28,5,27,100,42,65,16,2,.310,.358,.535,.893
83LeonL DurhamDurham1B83‌‌‌,1987,CHC,131,439,70,120,22,1,27,63,51,92,2,2,.273,.348,.513,.861
83MarkM BellhornBellhorn2B83‌‌‌,2002,CHC,146,445,86,115,24,4,27,56,76,144,7,5,.258,.374,.512,.886
83NedN WilliamsonWilliamson3B83‌‌‌,1884,CHI,107,417,84,116,18,8,27,84,42,56,--,--,.278,--,.554,--
83GeorgeG AltmanAltmanRF83‌‌‌,1961,CHC,138,518,77,157,28,12,27,96,40,92,6,2,.303,.353,.560,.913
83JacqueJ JonesJonesRF83‌‌‌,2006,CHC,149,533,73,152,31,1,27,81,35,116,9,1,.285,.334,.499,.833
83BobbyB MurcerMurcerRF83‌‌‌,1977,CHC,154,554,90,147,18,3,27,89,80,77,16,7,.265,.355,.455,.810
83AramisA RamirezRamirez3B83‌‌‌,2008,CHC,149,554,97,160,44,1,27,111,74,94,2,2,.289,.380,.518,.898
83HankH SauerSauerLF83‌‌‌,1949,CHC,96,357,59,104,17,1,27,83,37,47,0,--,.291,.363,.571,.934
83AnthonyA RizzoRizzo1B83‌‌‌,2019,CHC,146,512,89,150,29,3,27,94,71,86,5,2,.293,.405,.520,.925
94RyneR SandbergSandberg2B94‌‌‌,1985,CHC,153,609,113,186,31,6,26,83,57,97,54,11,.305,.364,.504,.868
94KyleK SchwarberSchwarberLF94‌‌‌,2018,CHC,137,428,64,102,14,3,26,61,78,140,4,3,.238,.356,.467,.823
94AramisA RamirezRamirez3B94‌‌‌,2007,CHC,132,506,72,157,35,4,26,101,43,66,0,0,.310,.366,.549,.915
94CodyC BellingerBellingerCF94‌‌‌,2023,CHC,130,499,95,153,29,1,26,97,40,87,20,6,.307,.356,.525,.881
94KrisK BryantBryant3B94‌‌‌,2015,CHC,151,559,87,154,31,5,26,99,77,199,13,4,.275,.369,.488,.857
94AlfonsoA SorianoSorianoLF94‌‌‌,2011,CHC,137,475,50,116,27,1,26,88,27,113,2,1,.244,.289,.469,.758
94RyneR SandbergSandberg2B94‌‌‌,1991,CHC,158,585,104,170,32,2,26,100,87,89,22,8,.291,.379,.485,.864
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
94HenryH RodriguezRodriguezLF94‌‌‌,1999,CHC,130,447,72,136,29,0,26,87,56,113,2,4,.304,.381,.544,.925
94BillB NicholsonNicholsonRF94‌‌‌,1941,CHC,147,532,74,135,26,1,26,98,82,91,1,--,.254,.357,.453,.810
94AndyA PafkoPafko3B94‌‌‌,1948,CHC,142,548,82,171,30,2,26,101,50,50,3,--,.312,.375,.516,.891
94RyneR SandbergSandberg2B94‌‌‌,1992,CHC,158,612,100,186,32,8,26,87,68,73,17,6,.304,.371,.510,.881
94WaltW MorynMorynLF94‌‌‌,1958,CHC,143,512,77,135,26,7,26,77,62,83,1,2,.264,.350,.494,.844
94AramisA RamirezRamirez3B94‌‌‌,2011,CHC,149,565,80,173,35,1,26,93,43,69,1,1,.306,.361,.510,.871
94RonR SantoSanto3B94‌‌‌,1968,CHC,162,577,86,142,17,3,26,98,96,106,3,4,.246,.354,.421,.775
94ChristopherC MorelMorelDH94‌‌‌,2023,CHC,107,388,62,96,17,3,26,70,36,133,6,2,.247,.313,.508,.821
