PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
29ToddT FrazierFrazier3B29‌‌‌,2015,CIN,157,619,82,158,43,1,35,89,44,137,13,8,.255,.309,.498,.807
29KenK GriffeyGriffeyCF29‌‌‌,2005,CIN,128,491,85,148,30,0,35,92,54,93,0,1,.301,.369,.576,.945
29HankH SauerSauerLF29‌‌‌,1948,CIN,145,530,78,138,22,1,35,97,60,85,2,--,.260,.340,.504,.844
29TedT KluszewskiKluszewski1B29‌‌‌,1956,CIN,138,517,91,156,14,1,35,102,49,31,1,0,.302,.362,.536,.898
33DaveD ParkerParkerRF33‌‌‌,1985,CIN,160,635,88,198,42,4,34,125,52,80,5,13,.312,.365,.551,.916
33JayJ BruceBruceRF33‌‌‌,2012,CIN,155,560,89,141,35,5,34,99,62,155,9,3,.252,.327,.514,.841
33EricE DavisDavisCF33‌‌‌,1989,CIN,131,462,74,130,14,2,34,101,68,116,21,7,.281,.367,.541,.908
33EugenioE SuárezSuárez3B33‌‌‌,2018,CIN,143,527,79,149,22,2,34,104,64,142,1,1,.283,.366,.526,.892
33LeeL MayMay1B33‌‌‌,1970,CIN,153,605,78,153,34,2,34,94,38,125,1,1,.253,.297,.484,.781
33NickN CastellanosCastellanosRF33‌‌‌,2021,CIN,138,531,95,164,38,1,34,100,41,121,3,1,.309,.362,.576,.938
39FrankF RobinsonRobinsonRF39‌‌‌,1965,CIN,156,582,109,172,33,5,33,113,70,100,13,9,.296,.386,.540,.926
39JohnnyJ BenchBenchC39‌‌‌,1974,CIN,160,621,108,174,38,2,33,129,80,90,5,4,.280,.363,.507,.870
39BarryB LarkinLarkinSS39‌‌‌,1996,CIN,152,517,117,154,32,4,33,89,96,52,36,10,.298,.410,.567,.977
39AdamA DuvallDuvallLF39‌‌‌,2016,CIN,150,552,85,133,31,6,33,103,41,164,6,5,.241,.297,.498,.795
43DeronD JohnsonJohnson3B43‌‌‌,1965,CIN,159,616,92,177,30,7,32,130,52,97,0,4,.287,.340,.515,.855
43JayJ BruceBruceRF43‌‌‌,2011,CIN,157,585,84,150,27,2,32,97,71,158,8,7,.256,.341,.474,.815
43AdamA DunnDunnLF43‌‌‌,2008,CIN,114,373,58,87,14,0,32,74,80,120,1,1,.233,.373,.528,.901
46GeorgeG CroweCrowe1B46‌‌‌,1957,CIN,133,494,71,134,20,1,31,92,32,62,1,1,.271,.314,.504,.818
46FrankF RobinsonRobinsonLF46‌‌‌,1958,CIN,148,554,90,149,25,6,31,83,62,80,10,1,.269,.350,.504,.854
46JohnnyJ BenchBenchC46‌‌‌,1977,CIN,142,494,67,136,34,2,31,109,58,95,2,4,.275,.348,.540,.888
46DaveD ParkerParkerRF46‌‌‌,1986,CIN,162,637,89,174,31,3,31,116,56,126,1,6,.273,.330,.477,.807
46EugenioE SuárezSuárez3B46‌‌‌,2021,CIN,145,505,71,100,23,0,31,79,56,171,0,1,.198,.286,.428,.714
46AdamA DuvallDuvallLF46‌‌‌,2017,CIN,157,587,78,146,37,3,31,99,39,170,5,3,.249,.301,.480,.781
46FrankF RobinsonRobinson1B46‌‌‌,1960,CIN,139,464,86,138,33,6,31,83,82,67,13,6,.297,.407,.595,1.002
53ScottS ScheblerScheblerRF53‌‌‌,2017,CIN,141,473,63,110,25,2,30,67,39,125,5,3,.233,.307,.484,.791
53KenK GriffeyGriffeyRF53‌‌‌,2007,CIN,144,528,78,146,24,1,30,93,85,99,6,1,.277,.372,.496,.868
53KevinK MitchellMitchellLF53‌‌‌,1994,CIN,95,310,57,101,18,1,30,77,59,62,2,0,.326,.429,.681,1.110
53GusG BellBellCF53‌‌‌,1953,CIN,151,610,102,183,37,5,30,105,48,72,0,2,.300,.354,.525,.879
53BrandonB PhillipsPhillips2B53‌‌‌,2007,CIN,158,650,107,187,26,6,30,94,33,109,32,8,.288,.331,.485,.816
53IvalI GoodmanGoodmanRF53‌‌‌,1938,CIN,145,568,103,166,27,10,30,92,53,51,3,--,.292,.368,.533,.901
