PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
438PaulP MolitorMolitor2B438‌‌‌,1978,MIL,125,521,73,142,26,4,6,45,19,54,30,12,.273,.301,.372,.673
438JonathanJ VillarVillar2B438‌‌‌,2018,MIL,87,257,26,67,10,1,6,22,19,80,14,2,.261,.315,.377,.692
438BriceB TurangTurang2B438‌‌‌,2023,MIL,137,404,46,88,9,3,6,34,38,94,26,4,.218,.285,.300,.585
438LuisL LopezLopezSS438‌‌‌,2000,MIL,78,201,24,53,14,0,6,27,9,35,1,2,.264,.309,.423,.732
438RoyR HowellHowell3B438‌‌‌,1981,MIL,76,244,37,58,13,1,6,33,23,39,0,0,.238,.306,.373,.679
438CharlieC MooreMooreRF438‌‌‌,1982,MIL,133,456,53,116,22,4,6,45,29,49,2,10,.254,.299,.360,.659
438JaceJ PetersonPeterson2B438‌‌‌,2021,MIL,94,259,36,64,11,1,6,31,38,68,10,1,.247,.348,.367,.715
438MikeM RiveraRiveraC438‌‌‌,2006,MIL,46,142,16,38,9,0,6,24,10,21,0,0,.268,.325,.458,.783
438DonD MoneyMoneyDH438‌‌‌,1979,MIL,92,350,52,83,20,1,6,38,40,47,1,0,.237,.316,.351,.667
438LarryL HisleHisleDH438‌‌‌,1980,MIL,17,60,16,17,0,0,6,16,14,7,1,1,.283,.421,.583,1.004
438JettJ BandyBandyC438‌‌‌,2017,MIL,60,169,14,35,6,0,6,18,15,51,1,0,.207,.287,.349,.636
438MarkM LorettaLoretta1B438‌‌‌,1998,MIL,140,434,55,137,29,0,6,54,42,47,9,6,.316,.382,.424,.806
438MikeM MathenyMathenyC438‌‌‌,1998,MIL,108,320,24,76,13,0,6,27,11,63,1,0,.238,.278,.334,.612
438DomingoD SantanaSantanaCF438‌‌‌,2015,MIL,38,121,14,28,5,0,6,18,18,46,2,0,.231,.345,.421,.766
438JeffreyJ HammondsHammondsCF438‌‌‌,2001,MIL,49,174,20,43,11,1,6,21,14,42,5,3,.247,.314,.425,.739
438TravisT ShawShaw3B438‌‌‌,2021,MIL,56,178,14,34,8,0,6,28,19,51,0,0,.191,.279,.337,.616
438GregG BrockBrock1B438‌‌‌,1988,MIL,115,364,53,77,16,1,6,50,63,48,6,2,.212,.329,.310,.639
438SteveS WhitakerWhitakerX438‌‌‌,1969,SEA,69,116,15,29,2,1,6,13,12,29,2,0,.250,.323,.440,.763
438HenryH BlancoBlancoC438‌‌‌,2001,MIL,104,314,33,66,18,3,6,31,34,72,3,1,.210,.290,.344,.634
438AlexA OchoaOchoaRF438‌‌‌,2002,MIL,85,215,32,55,9,0,6,21,32,30,8,5,.256,.357,.381,.738
438JeanJ SeguraSeguraSS438‌‌‌,2015,MIL,142,560,57,144,16,5,6,50,13,93,25,6,.257,.281,.336,.617
438CharlieC O'BrienO'BrienC438‌‌‌,1989,MIL,62,188,22,44,10,0,6,35,21,11,0,0,.234,.339,.383,.722
438EduardoE EscobarEscobar3B438‌‌‌,2021,MIL,48,179,27,48,12,2,6,25,19,39,0,0,.268,.342,.458,.800
438MarkM BrouhardBrouhardLF438‌‌‌,1984,MIL,66,197,20,47,7,0,6,22,16,36,0,3,.239,.298,.365,.663
438ScooterS GennettGennett2B438‌‌‌,2015,MIL,114,375,42,99,18,4,6,29,12,68,1,3,.264,.294,.381,.675
438ScooterS GennettGennett2B438‌‌‌,2013,MIL,69,213,29,69,11,2,6,21,10,42,2,1,.324,.356,.479,.835
438B.J.B SurhoffSurhoffC438‌‌‌,1990,MIL,135,474,55,131,21,4,6,59,41,37,18,7,.276,.331,.376,.707
438BradyB ClarkClarkRF438‌‌‌,2003,MIL,128,315,33,86,21,1,6,40,21,40,13,2,.273,.330,.403,.733
438JackieJ BradleyBradleyCF438‌‌‌,2021,MIL,134,387,39,63,14,3,6,29,28,132,7,1,.163,.236,.261,.497
438BillB HallHall3B438‌‌‌,2009,MIL,76,214,22,43,12,0,6,24,19,72,1,0,.201,.265,.341,.606
438GaryG SánchezSánchezDH438‌‌‌,2024,MIL,32,92,13,21,3,0,6,14,8,23,0,0,.228,.311,.457,.768
438TommyT DavisDavisLF438‌‌‌,1969,SEA,123,454,52,123,29,1,6,80,30,46,19,4,.271,.318,.379,.697
438MikeM BrosseauBrosseau3B438‌‌‌,2022,MIL,70,141,15,36,5,0,6,23,14,48,2,0,.255,.344,.418,.762
438CecilC CooperCooperDH438‌‌‌,1987,MIL,63,250,25,62,13,0,6,36,17,51,1,1,.248,.293,.372,.665
438JerryJ McNertneyMcNertneyC438‌‌‌,1970,MIL,111,296,27,72,11,1,6,22,22,33,1,4,.243,.302,.348,.650
438ErikE KratzKratzC438‌‌‌,2018,MIL,67,203,18,48,6,0,6,23,6,40,1,0,.236,.280,.355,.635
484MarkM LorettaLorettaSS484‌‌‌,1999,MIL,153,587,93,170,34,5,5,67,52,59,4,1,.290,.354,.390,.744
484B.J.B SurhoffSurhoffC484‌‌‌,1989,MIL,126,436,42,108,17,4,5,55,25,29,14,12,.248,.287,.339,.626
484AngelA EchevarriaEchevarriaX484‌‌‌,2001,MIL,75,133,12,34,11,0,5,13,8,29,0,1,.256,.310,.451,.761
484OwenO MillerMiller2B484‌‌‌,2023,MIL,90,291,29,76,17,0,5,27,17,61,13,2,.261,.303,.371,.674
484DanteD BichetteBichetteRF484‌‌‌,1992,MIL,112,387,37,111,27,2,5,41,16,74,18,7,.287,.318,.406,.724
484BrianB BanksBanks1B484‌‌‌,1999,MIL,105,219,34,53,7,1,5,22,25,59,6,1,.242,.317,.352,.669
484DomingoD SantanaSantanaRF484‌‌‌,2018,MIL,85,211,21,56,14,1,5,20,20,77,1,1,.265,.328,.412,.740
484GaryG SheffieldSheffieldSS484‌‌‌,1989,MIL,95,368,34,91,18,0,5,32,27,33,10,6,.247,.303,.337,.640
484SteveS KieferKiefer3B484‌‌‌,1987,MIL,28,99,17,20,4,0,5,17,7,28,0,0,.202,.257,.394,.651
484B.J.B SurhoffSurhoff3B484‌‌‌,1994,MIL,40,134,20,35,11,2,5,22,16,14,0,1,.261,.336,.485,.821
484BobbyB MitchellMitchellDH484‌‌‌,1973,MIL,47,130,12,29,6,0,5,20,5,32,4,1,.223,.250,.385,.635
484BobbyB MitchellMitchellDH484‌‌‌,1974,MIL,88,173,27,42,6,2,5,20,18,46,7,6,.243,.314,.387,.701
484VonV JoshuaJoshuaCF484‌‌‌,1976,MIL,107,423,44,113,13,5,5,28,18,58,8,10,.267,.295,.357,.652
484CarlosC GómezGómezCF484‌‌‌,2010,MIL,97,291,38,72,11,3,5,24,17,72,18,3,.247,.298,.357,.655
484JimJ GantnerGantner2B484‌‌‌,1985,MIL,143,523,63,133,15,4,5,44,33,42,11,8,.254,.300,.327,.627
484B.J.B SurhoffSurhoffC484‌‌‌,1988,MIL,139,493,47,121,21,0,5,38,31,49,21,6,.245,.292,.318,.610
484TylerT SaladinoSaladinoSS484‌‌‌,2018,MIL,52,118,11,29,3,0,5,16,9,38,2,2,.246,.302,.398,.700
484JoeyJ OrtizOrtiz3B484‌‌‌,2024,MIL,45,123,16,35,8,2,5,18,18,23,1,2,.285,.379,.504,.883
484MarkM CanhaCanhaDH484‌‌‌,2023,MIL,50,178,23,51,10,0,5,33,17,27,4,1,.287,.373,.427,.800
484JodyJ GerutGerutX484‌‌‌,2009,MIL,85,161,23,38,7,0,5,21,14,21,4,2,.236,.299,.373,.672
484DickD DavisDavisDH484‌‌‌,1978,MIL,69,218,28,54,10,1,5,26,7,23,2,5,.248,.273,.372,.645
484SalS BandoBando3B484‌‌‌,1980,MIL,78,254,28,50,12,1,5,31,29,35,5,3,.197,.278,.311,.589
484ChristianC YelichYelichLF484‌‌‌,2024,MIL,25,93,16,30,4,2,5,19,14,22,7,1,.323,.411,.570,.981
484BenB OglivieOglivieLF484‌‌‌,1986,MIL,103,346,31,98,20,1,5,53,30,33,1,2,.283,.334,.390,.724
484CandyC MaldonadoMaldonadoLF484‌‌‌,1991,MIL,34,111,11,23,6,0,5,20,13,23,1,0,.207,.288,.396,.684
484B.J.B SurhoffSurhoffC484‌‌‌,1991,MIL,143,505,57,146,19,4,5,68,26,33,5,8,.289,.319,.372,.691
484JimJ PagliaroniPagliaroniC484‌‌‌,1969,SEA,40,110,10,29,4,1,5,14,13,16,0,0,.264,.333,.455,.788
484MikeM HeganHeganDH484‌‌‌,1976,MIL,80,218,30,54,4,3,5,31,25,54,0,0,.248,.324,.362,.686
484MikeM HeganHeganLF484‌‌‌,1975,MIL,93,203,19,51,11,0,5,22,31,41,1,1,.251,.347,.379,.726
484BillB HallHall2B484‌‌‌,2003,MIL,52,142,23,37,9,2,5,20,7,28,1,2,.261,.298,.458,.756
484DarrellD PorterPorterC484‌‌‌,1976,MIL,119,389,43,81,14,1,5,32,51,61,2,0,.208,.298,.288,.586
484BillB SchroederSchroederC484‌‌‌,1988,MIL,41,122,9,19,2,0,5,10,6,36,0,0,.156,.208,.295,.503
484GormanG ThomasThomasCF484‌‌‌,1983,MIL,46,164,21,30,6,1,5,18,23,50,2,1,.183,.284,.323,.607
484KevinK SeitzerSeitzer3B484‌‌‌,1992,MIL,148,540,74,146,35,1,5,71,57,44,13,11,.270,.337,.367,.704
484KevinK SeitzerSeitzer3B484‌‌‌,1994,MIL,80,309,44,97,24,2,5,49,30,38,2,1,.314,.375,.453,.828
484KevinK SeitzerSeitzer3B484‌‌‌,1995,MIL,132,492,56,153,33,3,5,69,64,57,2,0,.311,.395,.421,.816
484RichR BeckerBeckerX484‌‌‌,1999,MIL,89,139,15,35,5,2,5,16,33,38,5,0,.252,.395,.424,.819
484MattM MieskeMieskeRF484‌‌‌,1997,MIL,84,253,39,63,15,3,5,21,19,50,1,0,.249,.300,.391,.691
484JacksonJ ChourioChourioRF484‌‌‌,2024,MIL,46,152,20,32,3,0,5,15,10,45,7,1,.211,.258,.329,.587
484OrlandoO ArciaArciaSS484‌‌‌,2020,MIL,59,173,22,45,10,1,5,20,14,32,2,0,.260,.317,.416,.733
484MarkM BrouhardBrouhardDH484‌‌‌,1980,MIL,45,125,17,29,6,0,5,16,7,24,1,0,.232,.278,.400,.678
484JeanJ SeguraSeguraSS484‌‌‌,2014,MIL,146,513,61,126,14,6,5,31,28,70,20,9,.246,.289,.326,.615
484ErnestE RilesRilesSS484‌‌‌,1985,MIL,116,448,54,128,12,7,5,45,36,54,2,2,.286,.339,.377,.716
484ChadC MoellerMoellerC484‌‌‌,2004,MIL,101,317,25,66,13,1,5,27,21,74,0,1,.208,.265,.303,.568
484JuniorJ SpiveySpivey2B484‌‌‌,2005,MIL,49,182,22,43,8,1,5,17,18,57,7,3,.236,.308,.374,.682
484DarrylD HamiltonHamiltonCF484‌‌‌,1995,MIL,112,398,54,108,20,6,5,44,47,35,11,1,.271,.350,.389,.739
484JuanJ BellBell2B484‌‌‌,1993,MIL,91,286,42,67,6,2,5,29,36,64,6,6,.234,.321,.322,.643
484JakeJ BauersBauers1B484‌‌‌,2024,MIL,36,108,16,25,7,1,5,23,11,41,5,1,.231,.320,.454,.774
484KenK McMullenMcMullenX484‌‌‌,1977,MIL,63,136,15,31,7,1,5,19,15,33,0,0,.228,.305,.404,.709
484DarrylD HamiltonHamiltonRF484‌‌‌,1992,MIL,128,470,67,140,19,7,5,62,45,42,41,14,.298,.356,.400,.756
484GregG VaughnVaughnLF484‌‌‌,1989,MIL,38,113,18,30,3,0,5,23,13,23,4,1,.265,.336,.425,.761
484CalebC GindlGindlLF484‌‌‌,2013,MIL,57,132,17,32,7,2,5,14,20,25,2,1,.242,.340,.439,.779
484GeorgeG KottarasKottarasC484‌‌‌,2011,MIL,49,111,15,28,6,1,5,17,10,26,0,1,.252,.311,.459,.770
484MatM GamelGamelX484‌‌‌,2009,MIL,61,128,11,31,6,1,5,20,18,54,1,0,.242,.338,.422,.760
484CharlieC MooreMooreC484‌‌‌,1977,MIL,138,375,42,93,15,6,5,45,31,39,1,7,.248,.306,.360,.666
484CharlieC MooreMooreC484‌‌‌,1978,MIL,96,268,30,72,7,1,5,31,12,24,4,2,.269,.300,.358,.658
484CharlieC MooreMooreC484‌‌‌,1979,MIL,111,337,45,101,16,2,5,38,29,32,8,5,.300,.355,.404,.759
484JustinJ SmoakSmoak1B484‌‌‌,2020,MIL,33,113,14,21,7,0,5,15,10,40,0,0,.186,.262,.381,.643
484JoeJ LahoudLahoudRF484‌‌‌,1973,MIL,96,225,29,46,9,0,5,26,27,36,5,5,.204,.302,.311,.613
484MarkM LorettaLoretta2B484‌‌‌,1997,MIL,132,418,56,120,17,5,5,47,47,60,5,5,.287,.354,.388,.742
484J.J.J HardyHardySS484‌‌‌,2006,MIL,35,128,13,31,5,0,5,14,10,23,1,1,.242,.295,.398,.693
545TomT LampkinLampkinC545‌‌‌,1993,MIL,73,162,22,32,8,0,4,25,20,26,7,3,.198,.280,.321,.601
545RoyR HowellHowellDH545‌‌‌,1983,MIL,69,194,23,54,9,6,4,25,15,29,1,3,.278,.330,.448,.778
545DarrinD JacksonJacksonLF545‌‌‌,1998,MIL,114,204,20,49,13,1,4,20,9,37,1,1,.240,.276,.373,.649
545RickR CeroneCeroneC545‌‌‌,1986,MIL,68,216,22,56,14,0,4,18,15,28,1,1,.259,.304,.380,.684
545RoyR HowellHowellDH545‌‌‌,1982,MIL,98,300,31,78,11,2,4,38,21,39,0,2,.260,.305,.350,.655
545BobB BurdaBurdaRF545‌‌‌,1970,MIL,78,222,19,55,9,0,4,20,16,17,1,0,.248,.303,.342,.645
545NeilN WalkerWalker2B545‌‌‌,2017,MIL,38,120,19,32,8,0,4,13,28,30,0,1,.267,.409,.433,.842
545LarryL HisleHisleDH545‌‌‌,1981,MIL,27,87,11,20,4,0,4,11,6,17,0,0,.230,.289,.414,.703
545BrianB HarperHarperDH545‌‌‌,1994,MIL,64,251,23,73,15,0,4,32,9,18,0,2,.291,.318,.398,.716
545KevinK BrownBrownC545‌‌‌,2001,MIL,17,43,7,9,0,1,4,12,2,18,0,0,.209,.261,.535,.796
545MarkM BrouhardBrouhardRF545‌‌‌,1982,MIL,40,108,16,29,4,1,4,10,9,17,0,3,.269,.336,.435,.771
545B.J.B SurhoffSurhoffC545‌‌‌,1992,MIL,139,480,63,121,19,1,4,62,46,41,14,8,.252,.314,.321,.635
545NyjerN MorganMorganCF545‌‌‌,2011,MIL,119,378,61,115,20,6,4,37,19,70,13,4,.304,.357,.421,.778
545SeanS HaltonHalton1B545‌‌‌,2013,MIL,42,101,9,24,4,0,4,17,5,31,0,0,.238,.291,.396,.687
545JeffJ CirilloCirillo3B545‌‌‌,2005,MIL,77,185,29,52,15,0,4,23,23,22,4,2,.281,.373,.427,.800
545RichR RollinsRollins3B545‌‌‌,1969,SEA,58,187,15,42,7,0,4,21,7,19,2,0,.225,.270,.326,.596
545BillB SpiersSpiersSS545‌‌‌,1989,MIL,114,345,44,88,9,3,4,33,21,63,10,2,.255,.298,.333,.631
545LuisL LopezLopez3B545‌‌‌,2001,MIL,92,222,22,60,8,3,4,18,14,44,0,1,.270,.326,.387,.713
545OmarO NarváezNarváezC545‌‌‌,2022,MIL,84,262,21,54,12,1,4,23,29,57,0,0,.206,.292,.305,.597
545BuckB MartinezMartinezC545‌‌‌,1979,MIL,69,196,17,53,8,0,4,26,8,25,0,1,.270,.296,.372,.668
545LyleL OverbayOverbay1B545‌‌‌,2014,MIL,121,258,24,60,14,0,4,35,36,60,2,0,.233,.328,.333,.661
545JonathanJ SchoopSchoop2B545‌‌‌,2018,MIL,46,124,16,25,4,0,4,21,7,41,1,0,.202,.246,.331,.577
545PaulP BakoBakoC545‌‌‌,2002,MIL,87,234,24,55,8,1,4,20,20,46,0,2,.235,.295,.329,.624
545JacobJ NottinghamNottinghamC545‌‌‌,2020,MIL,20,48,8,9,1,0,4,13,5,20,0,0,.188,.278,.458,.736
545TedT SimmonsSimmonsDH545‌‌‌,1984,MIL,132,497,44,110,23,2,4,52,30,40,3,0,.221,.269,.300,.569
545MikeM BrosseauBrosseau3B545‌‌‌,2023,MIL,29,73,4,15,2,0,4,8,4,20,0,0,.205,.256,.397,.653
545JasonJ RogersRogersX545‌‌‌,2015,MIL,86,152,22,45,6,2,4,16,15,34,0,0,.296,.367,.441,.808
545DavidD BellBell3B545‌‌‌,2006,MIL,53,180,21,46,10,2,4,29,18,30,2,1,.256,.323,.400,.723
545DanielD VogelbachVogelbachDH545‌‌‌,2020,MIL,19,58,13,19,2,0,4,12,8,18,0,0,.328,.418,.569,.987
545JonathanJ LucroyLucroyC545‌‌‌,2010,MIL,75,277,24,70,9,0,4,26,18,44,4,2,.253,.300,.329,.629
545RoyR HowellHowell3B545‌‌‌,1984,MIL,68,164,12,38,5,1,4,17,8,32,0,1,.232,.284,.348,.632
545OrlandoO ArciaArciaSS545‌‌‌,2016,MIL,55,201,21,44,10,3,4,17,15,47,8,0,.219,.273,.358,.631
545JulioJ FrancoFrancoDH545‌‌‌,1997,MIL,42,141,22,34,3,0,4,19,31,41,7,1,.241,.373,.348,.721
545BlakeB PerkinsPerkinsRF545‌‌‌,2023,MIL,67,143,28,31,7,0,4,20,23,46,5,2,.217,.325,.350,.675
545DanD ThomasThomasLF545‌‌‌,1976,MIL,32,105,13,29,5,1,4,15,14,28,1,2,.276,.372,.457,.829
545CraigC CounsellCounsell2B545‌‌‌,2009,MIL,130,404,61,115,22,8,4,39,42,54,3,4,.285,.357,.408,.765
545BlakeB PerkinsPerkinsCF545‌‌‌,2024,MIL,42,143,24,33,4,0,4,15,17,42,5,1,.231,.323,.343,.666
545GaryG SheffieldSheffieldSS545‌‌‌,1988,MIL,24,80,12,19,1,0,4,12,7,7,3,1,.238,.295,.400,.695
545FernandoF VinaVina2B545‌‌‌,1997,MIL,79,324,37,89,12,2,4,28,12,23,8,7,.275,.312,.361,.673
545DamianD MillerMillerC545‌‌‌,2007,MIL,58,186,19,44,9,0,4,24,14,39,1,0,.237,.296,.349,.645
545JohnJ KennedyKennedySS545‌‌‌,1969,SEA,61,128,18,30,3,1,4,14,14,25,4,0,.234,.315,.367,.682
545BrettB PhillipsPhillipsCF545‌‌‌,2017,MIL,37,87,9,24,3,0,4,12,9,34,5,0,.276,.351,.448,.799
545BradyB ClarkClarkCF545‌‌‌,2006,MIL,138,415,51,109,14,2,4,29,43,60,3,4,.263,.348,.335,.683
545MartínM MaldonadoMaldonadoC545‌‌‌,2015,MIL,79,229,19,48,7,0,4,22,23,65,0,1,.210,.282,.293,.575
545MartínM MaldonadoMaldonadoC545‌‌‌,2014,MIL,52,111,14,26,5,0,4,16,11,32,0,0,.234,.320,.387,.707
545MartínM MaldonadoMaldonadoC545‌‌‌,2013,MIL,67,183,13,31,7,1,4,22,13,53,0,0,.169,.236,.284,.520
545TedT KubiakKubiak2B545‌‌‌,1970,MIL,158,540,63,136,9,6,4,41,72,51,4,9,.252,.340,.313,.653
545JimJ GantnerGantner2B545‌‌‌,1987,MIL,81,265,37,72,14,0,4,30,19,22,6,2,.272,.331,.370,.701
545TravisT IshikawaIshikawaX545‌‌‌,2012,MIL,94,152,19,39,12,1,4,30,13,42,0,0,.257,.329,.428,.757
545JimJ GantnerGantner2B545‌‌‌,1982,MIL,132,447,48,132,17,2,4,43,26,36,6,3,.295,.335,.369,.704
545JimJ GantnerGantner3B545‌‌‌,1980,MIL,132,415,47,117,21,3,4,40,30,29,11,10,.282,.330,.376,.706
545DaleD SveumSveumSS545‌‌‌,1991,MIL,90,266,33,64,19,1,4,43,32,78,2,4,.241,.320,.365,.685
545RussR SnyderSnyderLF545‌‌‌,1970,MIL,124,276,34,64,11,0,4,31,16,40,1,3,.232,.270,.315,.585
545KeonK BroxtonBroxtonCF545‌‌‌,2018,MIL,51,78,15,14,2,2,4,11,11,28,5,1,.179,.281,.410,.691
545MikeM MathenyMathenyC545‌‌‌,1997,MIL,123,320,29,78,16,1,4,32,17,68,0,1,.244,.294,.338,.632
545RickR DempseyDempseyC545‌‌‌,1991,MIL,61,147,15,34,5,0,4,21,23,20,0,2,.231,.329,.347,.676
545ErnestE RilesRiles3B545‌‌‌,1987,MIL,83,276,38,72,11,1,4,38,30,47,3,4,.261,.329,.351,.680
545DickD DavisDavisDH545‌‌‌,1980,MIL,106,365,50,99,26,2,4,30,11,43,5,3,.271,.297,.386,.683
545KestonK HiuraHiura1B545‌‌‌,2021,MIL,61,173,16,29,9,1,4,19,14,77,3,0,.168,.256,.301,.557
545YovaniY GallardoGallardoP545‌‌‌,2010,MIL,33,63,7,16,4,0,4,10,5,17,0,0,.254,.329,.508,.837
545WesW HelmsHelms3B545‌‌‌,2004,MIL,92,274,24,72,13,1,4,28,24,60,0,1,.263,.331,.361,.692
545LoganL SchaferSchaferLF545‌‌‌,2013,MIL,134,298,29,63,15,3,4,33,25,60,7,1,.211,.279,.322,.601
545AlexA GonzalezGonzalezSS545‌‌‌,2012,MIL,24,81,8,21,4,0,4,15,6,15,1,1,.259,.326,.457,.783
545RobinR YountYountSS545‌‌‌,1977,MIL,154,605,66,174,34,4,4,49,41,80,16,7,.288,.333,.377,.710
545WesW HelmsHelmsX545‌‌‌,2005,MIL,95,168,18,50,13,1,4,24,14,30,0,1,.298,.356,.458,.814
545TurnerT WardWardLF545‌‌‌,1995,MIL,44,129,19,34,3,1,4,16,14,21,6,1,.264,.338,.395,.733
545GlennG BraggsBraggsLF545‌‌‌,1986,MIL,58,215,19,51,8,2,4,18,11,47,1,1,.237,.274,.349,.623
545MikeM HeganHegan1B545‌‌‌,1971,MIL,46,122,19,27,4,1,4,11,26,19,1,1,.221,.356,.369,.725
545DaveD NilssonNilssonC545‌‌‌,1992,MIL,51,164,15,38,8,0,4,25,17,18,2,2,.232,.304,.354,.658
545AlcidesA EscobarEscobarSS545‌‌‌,2010,MIL,145,506,57,119,14,10,4,41,36,70,10,4,.235,.288,.326,.614
615GeorgeG CanaleCanale1B615‌‌‌,1991,MIL,21,34,6,6,2,0,3,10,8,6,0,0,.176,.318,.500,.818
615GarrettG MitchellMitchellCF615‌‌‌,2023,MIL,19,65,10,16,2,1,3,7,7,26,1,1,.246,.315,.446,.761
615RandyR ReadyReady3B615‌‌‌,1984,MIL,37,123,13,23,6,1,3,13,14,18,0,0,.187,.270,.325,.595
615DavidD HulseHulseLF615‌‌‌,1995,MIL,119,339,46,85,11,6,3,47,18,60,15,3,.251,.285,.345,.630
615FernandoF VinaVina2B615‌‌‌,1995,MIL,113,288,46,74,7,7,3,29,22,28,6,3,.257,.327,.361,.688
615JohnJ VukovichVukovich3B615‌‌‌,1974,MIL,38,80,5,15,1,0,3,11,1,16,2,1,.188,.193,.313,.506
615JimJ GantnerGantner2B615‌‌‌,1984,MIL,153,613,61,173,27,1,3,56,30,51,6,5,.282,.314,.344,.658
615SteveS HovleyHovleyRF615‌‌‌,1969,SEA,91,329,41,91,14,3,3,20,30,34,10,4,.277,.338,.365,.703
615PatP ListachListachSS615‌‌‌,1993,MIL,98,356,50,87,15,1,3,30,37,70,18,9,.244,.319,.317,.636
615JoshJ DonaldsonDonaldson3B615‌‌‌,2023,MIL,17,59,5,10,4,0,3,11,10,18,0,0,.169,.290,.390,.680
615TaylorT GreenGreenX615‌‌‌,2012,MIL,58,103,8,19,7,0,3,14,10,24,0,0,.184,.265,.340,.605
615MaxM AlvisAlvis3B615‌‌‌,1970,MIL,63,115,16,21,2,0,3,12,5,20,1,2,.183,.217,.278,.495
615NedN YostYostC615‌‌‌,1981,MIL,18,27,4,6,0,0,3,3,3,6,0,0,.222,.300,.556,.856
615MarkM SmithSmithX615‌‌‌,2003,MIL,33,63,8,15,4,0,3,10,4,13,0,0,.238,.275,.444,.719
615MarkM SweeneySweeneyX615‌‌‌,2001,MIL,48,89,9,23,3,1,3,11,12,23,2,1,.258,.347,.416,.763
615MarcM NewfieldNewfieldLF615‌‌‌,1998,MIL,93,186,15,44,7,0,3,25,19,29,0,1,.237,.306,.323,.629
615RickR ManningManningCF615‌‌‌,1983,MIL,108,375,40,86,14,4,3,33,26,40,11,2,.229,.279,.312,.591
615JohnJ BriggsBriggsLF615‌‌‌,1975,MIL,28,74,12,22,1,0,3,5,20,13,0,2,.297,.447,.432,.879
615EricE Young Sr.Young2B615‌‌‌,2002,MIL,138,496,57,139,29,3,3,28,39,38,31,11,.280,.338,.369,.707
615OllieO BrownBrownRF615‌‌‌,1972,MIL,66,179,21,50,8,0,3,25,17,24,0,2,.279,.342,.374,.716
615BenB GamelGamelRF615‌‌‌,2020,MIL,40,114,13,27,8,1,3,10,13,39,0,2,.237,.315,.404,.719
615RobinR YountYountSS615‌‌‌,1974,MIL,107,344,48,86,14,5,3,26,12,46,7,7,.250,.276,.346,.622
615MattM ClarkClark1B615‌‌‌,2014,MIL,16,27,4,5,0,0,3,7,2,8,0,0,.185,.226,.519,.745
615Billy JoB RobidouxRobidouxLF615‌‌‌,1985,MIL,18,51,5,9,2,0,3,8,12,16,0,0,.176,.333,.392,.725
615TedT KubiakKubiak2B615‌‌‌,1971,MIL,89,260,26,59,6,5,3,17,41,31,0,5,.227,.330,.323,.653
615MattM MieskeMieskeRF615‌‌‌,1993,MIL,23,58,9,14,0,0,3,7,4,14,0,2,.241,.290,.397,.687
615NyjerN MorganMorganCF615‌‌‌,2012,MIL,122,289,44,69,5,3,3,16,20,63,12,5,.239,.302,.308,.610
615BernieB CarboCarboRF615‌‌‌,1976,MIL,69,183,20,43,7,0,3,15,33,55,1,2,.235,.352,.322,.674
615BriceB TurangTurang2B615‌‌‌,2024,MIL,47,163,21,49,12,0,3,19,14,27,19,0,.301,.356,.429,.785
615FelipeF LopezLopez2B615‌‌‌,2009,MIL,66,259,44,83,20,2,3,32,37,41,0,3,.320,.407,.448,.855
615TerryT FranconaFrancona1B615‌‌‌,1989,MIL,90,233,26,54,10,1,3,23,8,20,2,1,.232,.255,.322,.577
615JoseJ CardenalCardenalCF615‌‌‌,1971,MIL,53,198,20,51,10,0,3,32,13,20,9,5,.258,.297,.354,.651
615AlexA PresleyPresleyX615‌‌‌,2016,MIL,47,116,12,23,2,0,3,11,11,25,0,2,.198,.271,.293,.564
615ScottS FletcherFletcher2B615‌‌‌,1992,MIL,123,386,53,106,18,3,3,51,30,33,17,10,.275,.335,.360,.695
615JeffJ CirilloCirillo3B615‌‌‌,1994,MIL,39,126,17,30,9,0,3,12,11,16,0,1,.238,.309,.381,.690
615AndruwA MonasterioMonasterio3B615‌‌‌,2023,MIL,92,282,38,73,14,1,3,27,28,66,7,2,.259,.330,.348,.678
615RobertoR PenaPenaSS615‌‌‌,1970,MIL,121,416,36,99,19,1,3,42,25,45,3,5,.238,.282,.310,.592
615LarryL HisleHisleDH615‌‌‌,1979,MIL,26,96,18,27,7,0,3,14,11,19,1,0,.281,.352,.448,.800
615BillyB McKinneyMcKinneyLF615‌‌‌,2021,MIL,40,92,9,19,3,1,3,6,7,24,1,0,.207,.260,.359,.619
615RonnieR BelliardBelliard2B615‌‌‌,2002,MIL,104,289,30,61,13,0,3,26,18,46,2,3,.211,.257,.287,.544
615GerardoG ParraParraLF615‌‌‌,2014,MIL,46,123,13,33,4,1,3,10,8,28,4,2,.268,.318,.390,.708
615JeffJ BianchiBianchiSS615‌‌‌,2012,MIL,33,69,8,13,2,0,3,9,4,13,0,0,.188,.230,.348,.578
615MikeM FelderFelderLF615‌‌‌,1990,MIL,121,237,38,65,7,2,3,27,22,17,20,9,.274,.330,.359,.689
615GeorgeG KottarasKottarasX615‌‌‌,2012,MIL,58,86,10,18,4,0,3,12,29,24,0,0,.209,.409,.360,.769
615MikeM FelderFelderRF615‌‌‌,1989,MIL,117,315,50,76,11,3,3,23,23,38,26,5,.241,.293,.324,.617
