PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
211LoganL MorrisonMorrison1B211‌‌‌,2018,MIN,95,318,41,59,13,0,15,39,34,80,1,0,.186,.276,.368,.644
211NormN ZauchinZauchin1B211‌‌‌,1958,WAS,96,303,35,69,8,2,15,37,38,68,0,0,.228,.310,.416,.726
211DannyD ValenciaValencia3B211‌‌‌,2011,MIN,154,564,63,139,28,2,15,72,40,102,2,6,.246,.294,.383,.677
211JoseJ MirandaMiranda1B211‌‌‌,2022,MIN,125,444,45,119,25,0,15,66,28,91,1,1,.268,.325,.426,.751
211LewL FordFordLF211‌‌‌,2004,MIN,154,569,89,170,31,4,15,72,67,75,20,2,.299,.381,.446,.827
211CoreyC KoskieKoskie3B211‌‌‌,2002,MIN,140,490,71,131,37,3,15,69,72,127,10,11,.267,.368,.447,.815
211EduardoE EscobarEscobar3B211‌‌‌,2018,MIN,97,368,45,101,37,3,15,63,34,91,1,3,.274,.338,.514,.852
211RoyceR LewisLewis3B211‌‌‌,2023,MIN,58,217,36,67,7,0,15,52,20,55,6,1,.309,.372,.548,.920
211DougD MientkiewiczMientkiewicz1B211‌‌‌,2001,MIN,151,543,77,166,39,1,15,74,67,92,2,6,.306,.387,.464,.851
211GeorgeG MitterwaldMitterwaldC211‌‌‌,1970,MIN,117,369,36,82,12,2,15,46,34,84,3,5,.222,.291,.388,.679
211KirbyK PuckettPuckettCF211‌‌‌,1991,MIN,152,611,92,195,29,6,15,89,31,78,11,5,.319,.352,.460,.812
211DanD FordFordCF211‌‌‌,1975,MIN,130,440,72,123,21,1,15,59,30,79,6,7,.280,.333,.434,.767
211JohnJ StoneStoneLF211‌‌‌,1936,WAS,123,437,95,149,22,11,15,90,60,26,8,0,.341,.421,.545,.966
211JoeJ CredeCrede3B211‌‌‌,2009,MIN,90,333,42,75,16,1,15,48,29,56,0,0,.225,.289,.414,.703
235LymanL BostockBostockCF235‌‌‌,1977,MIN,153,593,104,199,36,12,14,90,51,59,16,7,.336,.389,.508,.897
235RandyR BushBushRF235‌‌‌,1988,MIN,136,394,51,103,20,3,14,51,58,49,8,6,.261,.365,.434,.799
235RodR CarewCarew1B235‌‌‌,1977,MIN,155,616,128,239,38,16,14,100,69,55,23,13,.388,.449,.570,1.019
235JoshJ WillinghamWillinghamLF235‌‌‌,2013,MIN,111,389,42,81,20,0,14,48,66,128,1,0,.208,.342,.368,.710
235JorgeJ PolancoPolanco2B235‌‌‌,2023,MIN,80,302,38,77,18,0,14,48,36,88,4,0,.255,.335,.454,.789
235GregG GagneGagneSS235‌‌‌,1988,MIN,149,461,70,109,20,6,14,48,27,110,15,7,.236,.288,.397,.685
235RandyR BushBushRF235‌‌‌,1989,MIN,141,391,60,103,17,4,14,54,48,73,5,8,.263,.347,.435,.782
235TimT TeufelTeufel2B235‌‌‌,1984,MIN,157,568,76,149,30,3,14,61,76,73,1,3,.262,.349,.400,.749
235LarryL HisleHisleLF235‌‌‌,1976,MIN,155,581,81,158,19,5,14,96,56,93,31,18,.272,.335,.394,.729
235MattM LawtonLawtonRF235‌‌‌,1997,MIN,142,460,74,114,29,3,14,60,76,81,7,4,.248,.366,.415,.781
235HeinieH ManushManushLF235‌‌‌,1932,WAS,149,625,121,214,41,14,14,116,36,29,7,2,.342,.383,.520,.903
235OswaldoO ArciaArciaLF235‌‌‌,2013,MIN,97,351,34,88,17,2,14,43,23,117,1,2,.251,.304,.430,.734
235ScottS LeiusLeius3B235‌‌‌,1994,MIN,97,350,57,86,16,1,14,49,37,58,2,4,.246,.318,.417,.735
235RyanR JeffersJeffersC235‌‌‌,2023,MIN,96,286,46,79,15,2,14,43,33,93,3,2,.276,.369,.490,.859
235MattM WallnerWallnerLF235‌‌‌,2023,MIN,76,213,42,53,11,1,14,41,28,80,2,1,.249,.370,.507,.877
235MichaelM CuddyerCuddyer1B235‌‌‌,2010,MIN,157,609,93,165,37,5,14,81,58,93,7,3,.271,.336,.417,.753
235MickeyM VernonVernon1B235‌‌‌,1955,WAS,150,538,74,162,23,8,14,85,74,50,0,4,.301,.384,.452,.836
235RodR CarewCarew2B235‌‌‌,1975,MIN,143,535,89,192,24,4,14,80,64,40,35,9,.359,.421,.497,.918
235LennyL GreenGreenCF235‌‌‌,1962,MIN,158,619,97,168,33,3,14,63,88,36,8,4,.271,.367,.402,.769
235ToriiT HunterHunterCF235‌‌‌,2005,MIN,98,372,63,100,24,1,14,56,34,65,23,7,.269,.337,.452,.789
235JimJ LemonLemonLF235‌‌‌,1961,MIN,129,423,57,109,26,1,14,52,44,98,1,1,.258,.329,.423,.752
235ClydeC VollmerVollmerCF235‌‌‌,1949,WAS,129,443,58,112,17,1,14,59,53,62,1,2,.253,.335,.391,.726
235CoreyC KoskieKoskie3B235‌‌‌,2003,MIN,131,469,76,137,29,2,14,69,77,113,11,5,.292,.393,.452,.845
235TrevorT PlouffePlouffe3B235‌‌‌,2013,MIN,129,477,44,121,22,1,14,52,34,112,2,1,.254,.309,.392,.701
235RyanR JeffersJeffersC235‌‌‌,2021,MIN,85,267,28,53,10,1,14,35,22,108,0,1,.199,.270,.401,.671
235DonD MincherMincher1B235‌‌‌,1966,MIN,139,431,53,108,30,0,14,62,58,68,3,2,.251,.340,.418,.758
235MartyM CordovaCordovaDH235‌‌‌,1999,MIN,124,425,62,121,28,3,14,70,48,96,13,4,.285,.365,.464,.829
235IrvI NorenNorenCF235‌‌‌,1950,WAS,138,542,80,160,27,10,14,98,67,77,5,2,.295,.375,.459,.834
235JacqueJ JonesJonesLF235‌‌‌,2001,MIN,149,475,57,131,25,0,14,49,39,92,12,9,.276,.335,.417,.752
235TerryT SteinbachSteinbachC235‌‌‌,1998,MIN,124,422,45,102,25,2,14,54,38,89,0,1,.242,.310,.410,.720
235RonR JacksonJackson1B235‌‌‌,1979,MIN,159,583,85,158,40,5,14,68,51,59,3,1,.271,.337,.429,.766
235RyanR DoumitDoumitDH235‌‌‌,2013,MIN,135,485,49,120,28,1,14,55,48,99,1,0,.247,.314,.396,.710
235TrevorT PlouffePlouffe3B235‌‌‌,2014,MIN,136,520,69,134,40,2,14,80,53,109,2,1,.258,.328,.423,.751
268MiguelM SanóSanó3B268‌‌‌,2018,MIN,71,266,32,53,14,0,13,41,31,115,0,0,.199,.281,.398,.679
268GeorgeG MitterwaldMitterwaldC268‌‌‌,1971,MIN,125,388,38,97,13,1,13,44,39,104,3,3,.250,.316,.389,.705
268JoeJ CroninCroninSS268‌‌‌,1930,WAS,154,587,127,203,41,9,13,126,72,36,17,10,.346,.422,.513,.935
268JohnJ CastinoCastino3B268‌‌‌,1980,MIN,150,546,67,165,17,7,13,64,29,67,7,5,.302,.336,.430,.766
