0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
422GeorgeG BellBellLF422‌‌‌,1981,TOR,60,163,19,38,2,1,5,12,5,27,3,2,.233,.256,.350,.606
422PatP BordersBordersC422‌‌‌,1991,TOR,105,291,22,71,17,0,5,36,11,45,0,0,.244,.271,.354,.625
422DionerD NavarroNavarroC422‌‌‌,2015,TOR,54,171,17,42,7,0,5,20,17,29,0,0,.246,.307,.374,.681
422RickR BosettiBosettiCF422‌‌‌,1978,TOR,136,568,61,147,25,5,5,42,30,65,6,10,.259,.299,.347,.646
422WillisW OtanezOtanez3B422‌‌‌,1999,TOR,42,127,21,32,8,0,5,13,9,30,0,0,.252,.307,.433,.740
422TomT WilsonWilsonC422‌‌‌,2003,TOR,96,256,37,66,19,0,5,35,28,80,0,0,.258,.331,.391,.722
422DamasoD GarciaGarcia2B422‌‌‌,1982,TOR,147,597,89,185,32,3,5,42,21,44,54,20,.310,.338,.399,.737
422KellyK GruberGruber3B422‌‌‌,1986,TOR,86,143,20,28,4,1,5,15,5,27,2,5,.196,.220,.343,.563
422JesseJ BarfieldBarfieldRF422‌‌‌,1989,TOR,21,80,8,16,4,0,5,11,5,28,0,2,.200,.256,.438,.694
422DevonD TravisTravis2B422‌‌‌,2017,TOR,50,185,22,48,18,0,5,24,7,38,4,2,.259,.291,.438,.729
422DarrinD JacksonJacksonRF422‌‌‌,1993,TOR,46,176,15,38,8,0,5,19,8,53,0,2,.216,.250,.347,.597
422WhitW MerrifieldMerrifield2B422‌‌‌,2022,TOR,44,121,19,34,5,0,5,16,8,24,1,2,.281,.323,.446,.769
422BuckB MartinezMartinezC422‌‌‌,1984,TOR,102,232,24,51,13,1,5,37,29,49,0,3,.220,.301,.349,.650
422ToddT GreeneGreeneDH422‌‌‌,2000,TOR,34,85,11,20,2,0,5,10,5,18,0,0,.235,.278,.435,.713
422TonyT FernandezFernandezSS422‌‌‌,1988,TOR,154,648,76,186,41,4,5,70,45,65,15,5,.287,.335,.386,.721
422TonyT FernandezFernandezSS422‌‌‌,1987,TOR,146,578,90,186,29,8,5,67,51,48,32,12,.322,.379,.426,.805
422JoshJ DonaldsonDonaldson3B422‌‌‌,2018,TOR,36,137,22,32,11,0,5,16,21,44,2,0,.234,.333,.423,.756
422AlA WoodsWoodsLF422‌‌‌,1979,TOR,132,436,57,121,24,4,5,36,40,28,6,4,.278,.337,.385,.722
422ReeseR McGuireMcGuireC422‌‌‌,2019,TOR,30,97,14,29,7,0,5,11,7,18,0,0,.299,.346,.526,.872
422GregG MyersMyersC422‌‌‌,1990,TOR,87,250,33,59,7,1,5,22,22,33,0,1,.236,.293,.332,.625
422DavisD SchneiderSchneiderLF422‌‌‌,2024,TOR,44,130,20,32,11,0,5,21,18,42,3,0,.246,.349,.446,.795
422AlA OliverOliverDH422‌‌‌,1985,TOR,61,187,20,47,6,1,5,23,7,13,0,0,.251,.282,.374,.656
422TroyT TulowitzkiTulowitzkiSS422‌‌‌,2015,TOR,41,163,31,39,8,0,5,17,14,42,1,0,.239,.317,.380,.697
422BobB BailorBailorSS422‌‌‌,1977,TOR,122,496,62,154,21,5,5,32,17,26,15,6,.310,.335,.403,.738
422JuanJ BeniquezBeniquezX422‌‌‌,1987,TOR,39,81,6,23,5,1,5,21,5,13,0,0,.284,.330,.556,.886
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
422MikeM BordickBordickSS422‌‌‌,2003,TOR,102,343,39,94,18,2,5,54,33,60,3,1,.274,.340,.382,.722
422RickR LeachLeachX422‌‌‌,1986,TOR,110,246,35,76,14,1,5,39,13,24,0,0,.309,.335,.435,.770
422DaveD ReveringReveringDH422‌‌‌,1982,TOR,55,135,15,29,6,0,5,18,22,30,0,3,.215,.321,.370,.691
422DavidD SeguiSeguiDH422‌‌‌,1999,TOR,31,95,14,30,5,0,5,13,8,17,0,0,.316,.365,.526,.891
422LourdesL Gurriel Jr.GurrielLF422‌‌‌,2022,TOR,121,453,52,132,32,1,5,52,31,83,3,4,.291,.343,.400,.743
422DamasoD GarciaGarcia2B422‌‌‌,1984,TOR,152,633,79,180,32,5,5,46,16,46,46,12,.284,.310,.374,.684
422MaicerM IzturisIzturis2B422‌‌‌,2013,TOR,107,365,33,86,12,0,5,32,27,38,1,5,.236,.288,.310,.598
422HomerH BushBush2B422‌‌‌,1999,TOR,128,485,69,155,26,4,5,55,21,82,32,8,.320,.353,.421,.774
