0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
834GaryG VarshoVarshoX834‌‌‌,1992,PIT,103,162,22,36,6,3,4,22,10,32,5,2,.222,.266,.370,.636
834VinV CampbellCampbellLF834‌‌‌,1910,PIT,97,282,42,92,9,5,4,21,26,23,17,--,.326,.391,.436,.827
834ArkyA VaughanVaughanSS834‌‌‌,1932,PIT,129,497,71,158,15,10,4,61,39,26,10,--,.318,.375,.412,.787
834TedT KluszewskiKluszewski1B834‌‌‌,1958,PIT,100,301,29,88,13,4,4,37,26,16,0,0,.292,.348,.402,.750
834JimmyJ SebringSebringRF834‌‌‌,1903,PIT,124,506,71,140,16,13,4,64,32,,20,--,.277,.325,.383,.708
834GaryG VarshoVarshoRF834‌‌‌,1991,PIT,99,187,23,51,11,2,4,23,19,34,9,2,.273,.344,.417,.761
834CoreyC DickersonDickersonLF834‌‌‌,2019,PIT,44,127,20,40,18,0,4,25,13,23,1,0,.315,.373,.551,.924
973TommyT O'BrienO'BrienRF973‌‌‌,1944,PIT,85,156,27,39,6,2,3,20,21,12,1,--,.250,.343,.372,.715
973TomT O'BrienO'Brien1B973‌‌‌,1900,PIT,102,376,61,109,22,6,3,61,21,,12,--,.290,.349,.404,.753
973SeanS RodríguezRodríguez3B973‌‌‌,2017,PIT,39,95,12,16,1,0,3,5,8,38,0,0,.168,.255,.274,.529
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
973BobbyB ByrneByrne3B973‌‌‌,1912,PIT,130,528,99,152,31,11,3,35,54,40,20,--,.288,.358,.405,.763
973EarlE TurnerTurnerC973‌‌‌,1950,PIT,40,74,10,18,0,0,3,5,4,13,1,--,.243,.282,.365,.647
973GeorgeG Van HaltrenVan HaltrenX973‌‌‌,1893,PIT,124,529,129,179,14,11,3,79,75,25,37,--,.338,.422,.423,.845
973DuffyD DyerDyerC973‌‌‌,1977,PIT,94,270,27,65,11,1,3,19,54,49,6,0,.241,.370,.322,.692
973DuffyD DyerDyerC973‌‌‌,1976,PIT,69,184,12,41,8,0,3,9,29,35,0,0,.223,.336,.315,.651
973DuffyD DyerDyerC973‌‌‌,1975,PIT,48,132,8,30,5,2,3,16,6,22,0,0,.227,.266,.364,.630
973JoeJ NealonNealon1B973‌‌‌,1906,PIT,154,556,82,142,21,12,3,83,53,,15,--,.255,.327,.353,.680
973DaleD BerraBerra3B973‌‌‌,1979,PIT,44,123,11,26,5,0,3,15,11,17,0,0,.211,.272,.325,.597
973PieP TraynorTraynor3B973‌‌‌,1926,PIT,152,574,83,182,25,17,3,92,38,14,8,--,.317,.361,.436,.797
973ChrisC DuffyDuffyCF973‌‌‌,2007,PIT,70,241,31,60,11,3,3,22,21,43,13,4,.249,.313,.357,.670
973GusG DugasDugasRF973‌‌‌,1932,PIT,55,97,13,23,3,3,3,12,7,11,0,--,.237,.288,.423,.711
973CarlosC BernierBernierCF973‌‌‌,1953,PIT,105,310,48,66,7,8,3,31,51,53,15,14,.213,.332,.316,.648
973CottonC TierneyTierney2B973‌‌‌,1921,PIT,117,442,49,132,22,8,3,52,24,31,4,6,.299,.338,.405,.743
973OmarO MorenoMorenoCF973‌‌‌,1982,PIT,158,645,82,158,18,9,3,44,44,121,60,26,.245,.292,.315,.607
973WaltW MorynMorynX973‌‌‌,1961,PIT,40,65,6,13,1,0,3,9,2,10,0,0,.200,.235,.354,.589
973PieP TraynorTraynor3B973‌‌‌,1928,PIT,144,569,91,192,38,12,3,124,28,10,12,--,.337,.370,.462,.832
973PatsyP DonovanDonovanX973‌‌‌,1896,PIT,131,573,113,183,20,5,3,59,35,18,48,--,.319,.370,.387,.757
973BillyB TaylorTaylorC973‌‌‌,1882,PIT,70,299,40,84,16,13,3,--,7,,--,--,.281,--,.452,--
973RandyR MilliganMilligan1B973‌‌‌,1988,PIT,40,82,10,18,5,0,3,8,20,24,1,2,.220,.379,.390,.769
973DotsD MillerMiller2B973‌‌‌,1909,PIT,151,560,71,156,31,13,3,87,39,,14,--,.279,.329,.396,.725
973EdE SwartwoodSwartwood1B973‌‌‌,1883,PIT,94,412,86,147,24,8,3,--,25,,--,--,.357,--,.476,--
